Date,Artist,Song,Rank,Year,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists_list,artist_norm_track,artist_canon,name_norm
2009-11-11,Taylor Swift,Forever & Always,34,2009,1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),77.0,225328.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.598,0.821,10.0,-4.433,1.0,0.0447,0.0231,0.0,0.143,0.673,128.03,4.0,Taylor Swift,swift taylor,swift taylor,forever always
2009-11-11,Taylor Swift,Fifteen,46,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-11-11,Rihanna,Russian Roulette,75,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2009-11-18,Rihanna,Russian Roulette,9,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2009-11-18,Taylor Swift,You Belong With Me,13,2009,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2009-11-18,Mariah Carey,Obsessed,29,2009,5EGPf0nqO7vEIwsOX6Er98,Obsessed,69.0,242200.0,0.0,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],2009-01-01,0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,4.0,Mariah Carey,carey mariah,carey mariah,obsessed
2009-11-18,Taylor Swift,Fifteen,38,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-11-18,Taylor Swift,Jump Then Fall,41,2009,2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),75.0,237580.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.572,0.69,2.0,-6.201,1.0,0.0358,0.0474,0.0,0.0897,0.624,160.111,4.0,Taylor Swift,swift taylor,swift taylor,jump then fall
2009-11-18,Taylor Swift,Untouchable,69,2009,0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),75.0,312107.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.393,0.531,5.0,-6.112,1.0,0.0329,0.0181,0.0,0.169,0.224,200.391,4.0,Taylor Swift,swift taylor,swift taylor,untouchable
2009-11-18,Taylor Swift,The Other Side Of The Door,94,2009,1cSFlSBdpT4F5vb1frQ231,The Other Side Of The Door (Taylor’s Version),74.0,238444.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.432,0.873,4.0,-4.367,1.0,0.0577,0.0279,0.0,0.167,0.629,163.936,4.0,Taylor Swift,swift taylor,swift taylor,the other side of the door
2009-11-18,Taylor Swift,Forever & Always,100,2009,1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),77.0,225328.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.598,0.821,10.0,-4.433,1.0,0.0447,0.0231,0.0,0.143,0.673,128.03,4.0,Taylor Swift,swift taylor,swift taylor,forever always
2009-11-25,Taylor Swift,You Belong With Me,14,2009,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2009-11-25,Rihanna,Russian Roulette,16,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2009-11-25,Taylor Swift,Fifteen,26,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-11-25,Mariah Carey,Obsessed,33,2009,5EGPf0nqO7vEIwsOX6Er98,Obsessed,69.0,242200.0,0.0,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],2009-01-01,0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,4.0,Mariah Carey,carey mariah,carey mariah,obsessed
2009-11-25,Taylor Swift,Jump Then Fall,91,2009,2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),75.0,237580.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.572,0.69,2.0,-6.201,1.0,0.0358,0.0474,0.0,0.0897,0.624,160.111,4.0,Taylor Swift,swift taylor,swift taylor,jump then fall
2009-12-02,Taylor Swift,You Belong With Me,15,2009,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2009-12-02,Rihanna,Russian Roulette,19,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2009-12-02,Taylor Swift,Fifteen,26,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-12-02,Mariah Carey,Obsessed,38,2009,5EGPf0nqO7vEIwsOX6Er98,Obsessed,69.0,242200.0,0.0,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],2009-01-01,0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,4.0,Mariah Carey,carey mariah,carey mariah,obsessed
2009-12-09,Taylor Swift,You Belong With Me,18,2009,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2009-12-09,Rihanna,Russian Roulette,22,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2009-12-09,Taylor Swift,Fifteen,27,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-12-09,Mariah Carey,Obsessed,50,2009,5EGPf0nqO7vEIwsOX6Er98,Obsessed,69.0,242200.0,0.0,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],2009-01-01,0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,4.0,Mariah Carey,carey mariah,carey mariah,obsessed
2009-12-16,Taylor Swift,You Belong With Me,18,2009,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2009-12-16,Taylor Swift,Fifteen,23,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-12-16,Rihanna,Russian Roulette,30,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2009-12-23,Taylor Swift,You Belong With Me,22,2009,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2009-12-23,Taylor Swift,Fifteen,27,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-12-23,Rihanna,Russian Roulette,44,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2009-12-30,Taylor Swift,You Belong With Me,22,2009,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2009-12-30,Taylor Swift,Fifteen,30,2009,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2009-12-30,Rihanna,Russian Roulette,53,2009,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2010-01-06,Taylor Swift,You Belong With Me,19,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-01-06,Taylor Swift,Fifteen,25,2010,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2010-01-06,Rihanna,Russian Roulette,43,2010,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2010-01-13,Taylor Swift,You Belong With Me,17,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-01-13,Taylor Swift,Fifteen,28,2010,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2010-01-13,Rihanna,Russian Roulette,59,2010,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2010-01-20,Taylor Swift,You Belong With Me,16,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-01-20,Taylor Swift,Fifteen,37,2010,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2010-01-20,Rihanna,Russian Roulette,76,2010,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2010-01-27,Taylor Swift,You Belong With Me,22,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-01-27,Taylor Swift,Fifteen,36,2010,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2010-01-27,Rihanna,Russian Roulette,90,2010,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2010-02-03,Taylor Swift,Today Was A Fairytale,2,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-02-03,Taylor Swift,You Belong With Me,27,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-02-03,Taylor Swift,Fifteen,40,2010,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79.0,294419.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.559,0.646,7.0,-4.61,1.0,0.0272,0.116,0.0,0.32,0.289,95.466,4.0,Taylor Swift,swift taylor,swift taylor,fifteen
2010-02-03,Rihanna,Redemption Song,81,2010,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03,Rihanna,Russian Roulette,100,2010,3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,66.0,227533.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.48,0.486,6.0,-5.754,0.0,0.0447,0.046,0.0,0.107,0.265,80.051,4.0,Rihanna,rihanna,rihanna,russian roulette
2010-02-10,Taylor Swift,Today Was A Fairytale,22,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-02-10,Taylor Swift,You Belong With Me,26,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-02-10,Taylor Swift,Breathless,72,2010,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-17,Taylor Swift,You Belong With Me,27,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-02-17,Taylor Swift,Today Was A Fairytale,39,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-02-17,Taylor Swift,Fearless,99,2010,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80.0,241592.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.569,0.741,5.0,-4.963,1.0,0.0282,0.0122,0.0,0.333,0.43,100.118,4.0,Taylor Swift,swift taylor,swift taylor,fearless
2010-02-24,Taylor Swift,You Belong With Me,29,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-02-24,Taylor Swift,Today Was A Fairytale,30,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-02-24,Rihanna,Rude Boy,64,2010,60jzFy6Nn4M0iD1d94oteF,Rude Boy,76.0,222920.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,4.0,Rihanna,rihanna,rihanna,rude boy
2010-02-24,Taylor Swift,Fearless,97,2010,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80.0,241592.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.569,0.741,5.0,-4.963,1.0,0.0282,0.0122,0.0,0.333,0.43,100.118,4.0,Taylor Swift,swift taylor,swift taylor,fearless
2010-03-03,Rihanna,Rude Boy,23,2010,60jzFy6Nn4M0iD1d94oteF,Rude Boy,76.0,222920.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,4.0,Rihanna,rihanna,rihanna,rude boy
2010-03-03,Taylor Swift,Today Was A Fairytale,24,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-03-03,Taylor Swift,You Belong With Me,35,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-03-10,Rihanna,Rude Boy,8,2010,60jzFy6Nn4M0iD1d94oteF,Rude Boy,76.0,222920.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,4.0,Rihanna,rihanna,rihanna,rude boy
2010-03-10,Taylor Swift,Today Was A Fairytale,31,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-03-10,Taylor Swift,You Belong With Me,33,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-03-10,Taylor Swift,Fearless,94,2010,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80.0,241592.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.569,0.741,5.0,-4.963,1.0,0.0282,0.0122,0.0,0.333,0.43,100.118,4.0,Taylor Swift,swift taylor,swift taylor,fearless
2010-03-17,Rihanna,Rude Boy,4,2010,60jzFy6Nn4M0iD1d94oteF,Rude Boy,76.0,222920.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,4.0,Rihanna,rihanna,rihanna,rude boy
2010-03-17,Taylor Swift,Today Was A Fairytale,30,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-03-17,Taylor Swift,You Belong With Me,36,2010,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80.0,231124.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,Taylor Swift,swift taylor,swift taylor,you belong with me
2010-03-17,Taylor Swift,Fearless,87,2010,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80.0,241592.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.569,0.741,5.0,-4.963,1.0,0.0282,0.0122,0.0,0.333,0.43,100.118,4.0,Taylor Swift,swift taylor,swift taylor,fearless
2010-03-24,Rihanna,Rude Boy,1,2010,60jzFy6Nn4M0iD1d94oteF,Rude Boy,76.0,222920.0,1.0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2009-11-20,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,4.0,Rihanna,rihanna,rihanna,rude boy
2010-03-24,Taylor Swift,Today Was A Fairytale,30,2010,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75.0,241822.0,0.0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.482,0.779,7.0,-5.025,1.0,0.0409,0.0135,0.0,0.296,0.328,158.162,4.0,Taylor Swift,swift taylor,swift taylor,today was a fairytale
2010-03-24,Drake,Over,35,2010,6BdgtqiV3oXNqBikezwdvC,Over,66.0,233560.0,1.0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2010-01-01,0.35,0.845,7.0,-5.614,1.0,0.2,0.0107,0.0,0.123,0.45,99.643,5.0,Drake,drake,drake,over
